,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
638,639,0.73,Premium,G,VS1,61.4,58,2841,5.82,5.77,3.56
637,638,0.73,Premium,F,VS2,59.9,59,2841,5.87,5.77,3.5
618,619,0.79,Premium,G,VS2,59.3,62,2839,6.09,6.01,3.59
52978,52979,0.3,Premium,D,SI1,59.7,59,552,4.34,4.37,2.6
37256,37257,0.31,Premium,G,VVS1,58,62,977,4.47,4.42,2.58
37258,37259,0.31,Premium,H,IF,60.4,58,977,4.43,4.41,2.67
37259,37260,0.31,Premium,F,IF,61.9,58,977,4.39,4.36,2.71
37260,37261,0.32,Premium,J,SI1,61.6,58,480,4.4,4.36,2.7
37263,37264,0.32,Premium,J,SI1,63,58,480,4.35,4.32,2.73
619,620,0.71,Premium,F,VS1,62.7,59,2839,5.7,5.62,3.55
623,624,0.71,Premium,F,VS2,59.3,56,2840,5.88,5.82,3.47
625,626,0.83,Premium,F,SI2,61.4,59,2840,6.08,6.04,3.72
626,627,0.7,Premium,H,VVS1,59.2,60,2840,5.87,5.78,3.45
11468,11469,1.13,Premium,E,SI1,62.7,57,5012,6.65,6.62,4.16
627,628,0.73,Premium,F,VS2,60.3,59,2841,5.9,5.87,3.55
11445,11446,1.01,Premium,G,SI1,61.5,59,5006,6.48,6.43,3.97
11466,11467,1.03,Premium,I,VS1,60.4,59,5012,6.51,6.57,3.95
11458,11459,1.14,Premium,F,SI2,60.8,58,5008,6.79,6.74,4.11
11457,11458,1.14,Premium,I,VS2,62.8,60,5008,6.68,6.59,4.17
11456,11457,1.02,Premium,H,VS2,60.4,59,5008,6.52,6.55,3.95
52940,52941,0.7,Premium,E,SI1,61.7,62,2592,5.68,5.64,3.49
52939,52940,0.7,Premium,E,SI1,62.5,61,2592,5.72,5.57,3.55
52936,52937,0.7,Premium,E,SI1,59.1,62,2592,5.8,5.74,3.41
11453,11454,1.01,Premium,G,SI1,62.2,58,5006,6.42,6.4,3.99
11451,11452,1.01,Premium,G,SI1,62.6,60,5006,6.36,6.29,3.96
634,635,1,Premium,F,I1,58.9,60,2841,6.6,6.55,3.87
37302,37303,0.5,Premium,G,SI2,60.7,57,978,5.15,5.07,3.1
11448,11449,1.01,Premium,G,SI1,61.3,59,5006,6.48,6.44,3.96
11447,11448,1.01,Premium,D,SI2,61.7,57,5006,6.49,6.44,3.99
11446,11447,1.01,Premium,G,SI1,60.6,57,5006,6.52,6.49,3.94
37291,37292,0.31,Premium,G,VVS1,59.8,62,977,4.41,4.35,2.62
37361,37362,0.4,Premium,F,VS1,62.5,59,982,4.66,4.69,2.92
11571,11572,1.03,Premium,G,SI1,61.9,56,5037,6.54,6.48,4.03
53058,53059,0.92,Premium,F,I1,60.7,58,2607,6.29,6.26,3.81
11664,11665,1.12,Premium,H,VS1,59.6,57,5055,6.82,6.77,4.05
11663,11664,0.91,Premium,E,VS2,61.1,58,5055,6.28,6.2,3.81
37009,37010,0.33,Premium,G,VVS2,60.6,58,965,4.5,4.47,2.72
11662,11663,1.02,Premium,D,SI2,62.8,55,5055,6.46,6.38,4.03
37011,37012,0.33,Premium,G,VVS2,59.5,60,965,4.55,4.52,2.7
37013,37014,0.33,Premium,G,VVS2,60.9,59,965,4.49,4.45,2.72
11661,11662,0.91,Premium,E,VS2,62.3,58,5055,6.21,6.15,3.85
530,531,0.7,Premium,E,VS1,62.2,58,2826,5.66,5.6,3.5
532,533,0.7,Premium,E,VS1,59.4,61,2826,5.78,5.74,3.42
37015,37016,0.33,Premium,G,VVS2,60.9,57,965,4.5,4.43,2.72
37016,37017,0.33,Premium,G,VVS2,61,58,965,4.48,4.44,2.72
11660,11661,1.02,Premium,H,SI1,59.6,57,5055,6.63,6.55,3.93
53110,53111,0.81,Premium,G,SI2,62.2,59,2616,5.96,5.9,3.69
37006,37007,0.33,Premium,H,VVS1,61.4,59,965,4.44,4.42,2.72
11658,11659,1.07,Premium,H,SI1,62.2,57,5055,6.57,6.48,4.06
37021,37022,0.33,Premium,G,VVS2,61.7,58,965,4.42,4.39,2.72
53108,53109,0.8,Premium,I,VS2,62.9,61,2616,5.84,5.77,3.65
37022,37023,0.33,Premium,G,VVS2,61.7,59,965,4.42,4.39,2.72
534,535,0.78,Premium,F,SI1,60.8,60,2826,5.97,5.94,3.62
37023,37024,0.33,Premium,G,VVS2,61.9,58,965,4.43,4.39,2.73
11657,11658,1.07,Premium,H,SI1,62.1,58,5055,6.56,6.49,4.05
37025,37026,0.33,Premium,G,VVS2,62,59,965,4.46,4.41,2.75
538,539,0.79,Premium,H,VVS2,62.6,58,2827,5.96,5.9,3.71
37028,37029,0.49,Premium,H,VS2,59.6,62,965,5.17,5.14,3.07
37029,37030,0.33,Premium,G,VVS2,62.8,57,965,4.47,4.39,2.78
37031,37032,0.42,Premium,F,SI1,60.6,58,966,4.89,4.81,2.94
37032,37033,0.4,Premium,G,VS2,61.9,58,966,4.76,4.74,2.94
37033,37034,0.4,Premium,G,VS2,60.4,58,966,4.78,4.75,2.88
37020,37021,0.33,Premium,G,VVS2,61.2,57,965,4.44,4.42,2.71
37037,37038,0.38,Premium,H,VVS1,61.2,60,967,4.68,4.7,2.87
11668,11669,1.1,Premium,H,SI1,60.4,60,5056,6.72,6.68,4.05
37001,37002,0.5,Premium,I,SI1,61.7,58,965,5.09,5.15,3.16
36961,36962,0.41,Premium,G,VS1,61.9,60,961,4.76,4.7,2.93
36962,36963,0.41,Premium,G,VS1,62.4,57,961,4.74,4.71,2.95
36963,36964,0.41,Premium,G,VS1,62.1,60,961,4.78,4.72,2.95
516,517,0.71,Premium,D,VS2,61.2,59,2824,5.74,5.69,3.5
36964,36965,0.41,Premium,G,VS1,62.5,59,961,4.77,4.73,2.97
36966,36967,0.41,Premium,G,VS1,62.7,57,961,4.77,4.74,2.98
36968,36969,0.41,Premium,G,VS1,62.6,58,961,4.75,4.7,2.96
520,521,0.82,Premium,E,SI2,60.8,60,2824,6.05,6.03,3.67
36974,36975,0.43,Premium,D,VS2,59.7,59,963,4.93,4.89,2.93
36977,36978,0.42,Premium,G,VVS2,61.6,60,963,4.8,4.85,2.97
521,522,0.71,Premium,G,VS1,62.2,59,2825,5.73,5.66,3.54
53129,53130,0.62,Premium,E,VVS2,62,56,2618,5.48,5.42,3.38
11685,11686,1.22,Premium,H,SI1,60.6,58,5063,6.91,6.86,4.17
37003,37004,0.3,Premium,D,VVS2,62.4,58,965,4.3,4.26,2.67
522,523,0.83,Premium,H,SI1,60,59,2825,6.08,6.05,3.64
11679,11680,1,Premium,F,SI1,62.1,59,5060,6.36,6.39,3.96
36987,36988,0.51,Premium,H,SI2,60,62,964,5.18,5.15,3.1
36988,36989,0.41,Premium,E,VS1,60.7,59,964,4.77,4.79,2.9
11678,11679,1.26,Premium,E,SI2,60.3,60,5058,7,6.94,4.2
11677,11678,1.12,Premium,I,VS1,62.2,59,5058,6.66,6.59,4.12
11675,11676,1,Premium,F,SI1,59.8,59,5058,6.49,6.55,3.9
11673,11674,1.05,Premium,D,SI2,60.4,57,5057,6.6,6.55,3.97
53121,53122,0.74,Premium,E,SI2,62.6,58,2617,5.77,5.73,3.6
525,526,1.17,Premium,J,I1,60.2,61,2825,6.9,6.83,4.13
11670,11671,0.91,Premium,E,VS1,62.7,59,5057,6.15,6.19,3.87
36999,37000,0.44,Premium,G,VS1,62.3,59,965,4.82,4.87,3.02
527,528,0.73,Premium,E,VS1,62.6,60,2826,5.75,5.68,3.58
529,530,0.9,Premium,I,SI2,62.2,59,2826,6.11,6.07,3.79
524,525,0.83,Premium,H,SI1,62.5,59,2825,6.02,5.95,3.74
11572,11573,1.02,Premium,F,SI1,59.2,58,5038,6.53,6.5,3.86
11646,11647,1.2,Premium,J,VS2,62.6,57,5053,6.8,6.72,4.23
542,543,1.01,Premium,H,SI2,61.6,61,2828,6.39,6.31,3.91
37097,37098,0.41,Premium,E,SI1,62.8,59,969,4.75,4.74,2.98
37102,37103,0.31,Premium,E,VVS1,58.9,59,969,4.48,4.41,2.62
11604,11605,1.95,Premium,H,I1,60.3,59,5045,8.1,8.05,4.87
555,556,0.9,Premium,G,SI1,60.6,62,2830,6.21,6.13,3.74
11601,11602,1.08,Premium,G,SI1,59.4,60,5044,6.7,6.63,3.96
37110,37111,0.4,Premium,H,SI1,61.9,57,969,4.75,4.71,2.93
53075,53076,0.89,Premium,H,SI2,62.2,59,2610,6.17,6.15,3.83
559,560,0.72,Premium,E,SI1,62.1,58,2831,5.73,5.76,3.57
11596,11597,1.06,Premium,G,SI1,61.9,55,5043,6.61,6.54,4.07
11595,11596,1.22,Premium,J,SI1,61.9,58,5042,6.87,6.84,4.24
37118,37119,0.42,Premium,D,SI1,61.5,58,970,4.83,4.8,2.96
37119,37120,0.42,Premium,D,SI1,60.2,57,970,4.89,4.85,2.93
11594,11595,1.09,Premium,D,SI2,61.3,58,5042,6.65,6.62,4.07
11613,11614,1.14,Premium,D,SI2,59.2,61,5047,6.84,6.82,4.04
37128,37129,0.37,Premium,D,VVS2,60.7,59,971,4.63,4.66,2.82
37130,37131,0.37,Premium,E,VVS2,59.6,60,971,4.75,4.68,2.81
11586,11587,1,Premium,E,SI1,61.2,58,5040,6.39,6.35,3.9
563,564,0.71,Premium,G,VVS2,62.1,57,2832,5.75,5.65,3.54
564,565,0.81,Premium,G,SI1,63,60,2832,5.87,5.81,3.68
11581,11582,1.25,Premium,I,SI2,61,60,5040,6.98,6.93,4.24
37138,37139,0.37,Premium,E,VS2,60.2,58,971,4.68,4.65,2.81
37139,37140,0.37,Premium,E,VS2,60.6,58,971,4.65,4.62,2.81
566,567,0.71,Premium,F,VS1,62.2,58,2832,5.72,5.66,3.54
53059,53060,0.54,Premium,E,VS1,62.7,60,2608,5.14,5.1,3.21
11578,11579,1.2,Premium,H,SI2,62.4,61,5040,6.81,6.78,4.24
11577,11578,1.23,Premium,G,SI1,62.5,62,5039,6.87,6.78,4.27
11576,11577,1.26,Premium,J,SI2,62.7,58,5038,6.95,6.9,4.34
37144,37145,0.32,Premium,D,VS2,62,57,972,4.42,4.38,2.73
11590,11591,1.07,Premium,F,SI1,61.7,58,5042,6.54,6.61,4.06
37049,37050,0.32,Premium,E,IF,60,61,967,4.5,4.46,2.69
37090,37091,0.41,Premium,E,SI1,61.3,58,969,4.8,4.76,2.93
548,549,0.8,Premium,E,SI2,60.2,57,2829,6.05,6.01,3.63
53098,53099,0.77,Premium,E,SI2,61.7,61,2614,5.93,5.9,3.65
543,544,0.72,Premium,F,VS1,62.2,58,2829,5.75,5.7,3.56
53096,53097,0.71,Premium,G,SI1,62.5,58,2613,5.66,5.61,3.52
11634,11635,2,Premium,J,I1,61.5,59,5051,8.11,8.06,4.97
37058,37059,0.43,Premium,G,SI1,62.7,56,968,4.83,4.8,3.02
53093,53094,0.83,Premium,H,SI1,58.6,61,2613,6.2,6.16,3.62
37059,37060,0.43,Premium,G,SI1,60.4,58,968,4.9,4.87,2.95
37060,37061,0.43,Premium,F,VS2,61.2,59,968,4.87,4.84,2.97
37061,37062,0.43,Premium,F,VS2,61.1,57,968,4.9,4.86,2.98
37063,37064,0.43,Premium,F,VS2,59.8,58,968,4.94,4.89,2.94
37064,37065,0.43,Premium,F,VS2,61,57,968,4.87,4.84,2.96
37065,37066,0.43,Premium,F,VS2,61.3,59,968,4.84,4.81,2.96
37066,37067,0.43,Premium,G,SI1,62.3,59,968,4.81,4.79,2.99
37089,37090,0.41,Premium,E,SI1,62.4,58,969,4.77,4.75,2.97
11628,11629,1.13,Premium,H,SI1,62,58,5050,6.67,6.63,4.12
11625,11626,1.13,Premium,H,SI1,60.1,60,5050,6.77,6.73,4.06
37073,37074,0.41,Premium,F,SI1,59.8,59,969,4.85,4.82,2.89
37074,37075,0.41,Premium,F,SI1,61,60,969,4.81,4.77,2.92
37075,37076,0.41,Premium,F,SI1,61.8,58,969,4.76,4.75,2.94
37076,37077,0.41,Premium,F,SI1,62.6,55,969,4.78,4.74,2.98
53090,53091,0.71,Premium,E,VS2,62.4,60,2613,5.68,5.66,3.54
11621,11622,1.01,Premium,H,VS2,62.6,61,5050,6.33,6.29,3.95
37082,37083,0.41,Premium,E,SI1,60.2,60,969,4.82,4.78,2.89
37083,37084,0.41,Premium,E,SI1,61,59,969,4.82,4.78,2.93
37084,37085,0.41,Premium,E,SI1,60.1,60,969,4.83,4.79,2.89
37085,37086,0.41,Premium,E,SI1,61.4,56,969,4.81,4.77,2.94
37086,37087,0.41,Premium,E,SI1,60.5,61,969,4.8,4.78,2.9
547,548,0.75,Premium,E,SI2,61.9,57,2829,5.88,5.82,3.62
11626,11627,1.13,Premium,H,SI1,60.9,59,5050,6.79,6.7,4.11
37362,37363,0.4,Premium,G,VVS2,61.1,58,982,4.74,4.76,2.9
52889,52890,0.72,Premium,F,VS2,62.7,59,2584,5.71,5.75,3.59
52886,52887,0.72,Premium,H,VS2,60.7,59,2583,5.84,5.8,3.53
37622,37623,0.44,Premium,I,VVS1,62.5,60,990,4.87,4.82,3.03
37623,37624,0.44,Premium,F,VS2,62.2,58,990,4.88,4.83,3.02
37624,37625,0.44,Premium,G,SI1,61.9,59,990,4.87,4.82,3
37625,37626,0.44,Premium,G,SI1,61.6,61,990,4.88,4.83,2.99
37626,37627,0.44,Premium,G,SI1,61,60,990,4.93,4.88,2.99
11243,11244,1.1,Premium,E,SI2,59.1,60,4967,6.77,6.7,3.98
11242,11243,1.1,Premium,E,SI2,59.1,60,4967,6.77,6.7,3.98
52761,52762,0.7,Premium,D,SI2,59.3,59,2562,5.79,5.74,3.42
743,744,0.33,Premium,F,SI2,63,58,557,4.42,4.4,2.78
37630,37631,0.4,Premium,D,SI1,59.9,60,990,4.77,4.75,2.85
37631,37632,0.4,Premium,D,SI1,60.8,59,990,4.8,4.77,2.91
37632,37633,0.4,Premium,D,SI1,61.1,58,990,4.75,4.74,2.9
37633,37634,0.4,Premium,D,SI1,61.3,60,990,4.75,4.71,2.9
37621,37622,0.44,Premium,I,VVS1,61.5,58,990,4.95,4.87,3.02
37634,37635,0.4,Premium,D,SI1,61.4,56,990,4.83,4.72,2.93
37636,37637,0.4,Premium,D,SI1,61.6,58,990,4.73,4.69,2.9
37637,37638,0.4,Premium,D,SI1,61.7,58,990,4.74,4.7,2.91
11237,11238,1.01,Premium,H,SI1,60,58,4965,6.6,6.54,3.94
37639,37640,0.39,Premium,H,VVS1,61.5,56,990,4.73,4.7,2.9
37640,37641,0.41,Premium,H,VS1,58.2,59,990,4.92,4.88,2.85
37641,37642,0.41,Premium,G,VS2,60.7,59,990,4.85,4.8,2.93
37642,37643,0.48,Premium,H,SI1,61.9,58,990,5.04,5.01,3.11
37643,37644,0.32,Premium,F,VVS1,62.7,60,990,4.35,4.32,2.72
744,745,0.33,Premium,J,VS1,62.8,58,557,4.41,4.38,2.76
745,746,0.33,Premium,J,VS1,61.5,61,557,4.46,4.39,2.72
37645,37646,0.44,Premium,G,SI1,61.1,59,990,4.9,4.86,2.98
37646,37647,0.44,Premium,G,SI1,60.1,60,990,4.95,4.86,2.95
52752,52753,0.74,Premium,F,VS2,62.3,58,2560,5.77,5.72,3.58
11238,11239,1.01,Premium,H,SI1,61.8,59,4965,6.41,6.37,3.95
11233,11234,1.13,Premium,I,VS2,62.4,59,4964,6.63,6.58,4.12
37620,37621,0.44,Premium,I,VVS1,60.8,57,990,4.93,4.88,2.98
52764,52765,0.77,Premium,G,SI1,60.7,58,2563,5.95,5.98,3.62
11281,11282,1.03,Premium,E,SI2,62,59,4974,6.49,6.42,4
11279,11280,1.22,Premium,E,SI2,62.1,56,4974,6.89,6.83,4.26
11278,11279,1.35,Premium,J,VS2,61.2,61,4974,7.13,7.08,4.35
11276,11277,1.2,Premium,H,SI2,62.8,61,4973,6.7,6.62,4.18
11274,11275,1.11,Premium,H,SI2,61.9,59,4973,6.6,6.56,4.07
21162,21163,1.53,Premium,J,VVS1,61.6,58,9322,7.4,7.37,4.55
37552,37553,0.31,Premium,E,VVS1,61.5,58,988,4.37,4.35,2.68
11271,11272,1.14,Premium,D,SI2,60.3,58,4972,6.79,6.71,4.07
37557,37558,0.31,Premium,G,IF,61.6,55,988,4.42,4.38,2.71
52775,52776,0.91,Premium,F,SI2,59.8,58,2564,6.29,6.26,3.75
37559,37560,0.31,Premium,G,IF,61.4,59,988,4.39,4.34,2.68
37560,37561,0.31,Premium,G,IF,61,59,988,4.36,4.33,2.65
37561,37562,0.31,Premium,G,IF,61.7,54,988,4.36,4.33,2.68
37588,37589,0.44,Premium,G,SI1,61.9,58,990,4.87,4.83,3
11264,11265,1.16,Premium,G,SI2,62.5,58,4969,6.72,6.68,4.19
37567,37568,0.31,Premium,D,VVS2,61.7,58,988,4.39,4.33,2.69
11261,11262,0.91,Premium,D,VS2,62,60,4969,6.23,6.19,3.85
11260,11261,1.16,Premium,G,SI2,62.6,58,4969,6.72,6.66,4.19
37570,37571,0.37,Premium,D,VS2,61,56,989,4.68,4.63,2.84
11259,11260,0.91,Premium,E,VS1,62.7,59,4969,6.19,6.15,3.87
739,740,0.33,Premium,G,SI2,59.4,59,557,4.52,4.5,2.68
740,741,0.33,Premium,F,SI2,62.3,58,557,4.43,4.4,2.75
11255,11256,1.01,Premium,F,SI1,62.3,59,4969,6.38,6.4,3.98
37579,37580,0.32,Premium,D,VVS2,61.5,60,990,4.41,4.37,2.7
741,742,0.33,Premium,G,SI2,62.6,58,557,4.42,4.4,2.76
37581,37582,0.32,Premium,F,VVS1,61.9,59,990,4.39,4.34,2.7
11250,11251,1.21,Premium,J,VS2,61.9,58,4968,6.84,6.79,4.22
37584,37585,0.32,Premium,F,VVS1,61.3,58,990,4.4,4.37,2.69
11262,11263,0.91,Premium,E,VS1,62.8,60,4969,6.11,6.08,3.83
11282,11283,1.22,Premium,E,SI2,60.5,60,4974,6.93,6.89,4.18
37657,37658,0.42,Premium,F,SI1,60,59,992,4.88,4.85,2.92
37659,37660,0.42,Premium,F,SI1,62.9,57,992,4.77,4.73,2.99
765,766,0.92,Premium,J,SI1,62.9,58,2858,6.22,6.18,3.9
11201,11202,1.02,Premium,H,VS2,61,60,4958,6.5,6.46,3.95
37709,37710,0.34,Premium,E,VVS2,62.7,59,995,4.43,4.41,2.77
37710,37711,0.47,Premium,G,SI1,62.7,58,995,4.99,4.97,3.12
37711,37712,0.34,Premium,H,VVS1,61.2,60,995,4.5,4.46,2.74
37712,37713,0.34,Premium,H,VVS1,61.1,59,995,4.52,4.48,2.75
11200,11201,1.16,Premium,I,VS2,62.2,58,4958,6.74,6.67,4.17
37716,37717,0.34,Premium,H,VVS1,61.5,60,995,4.49,4.45,2.75
37718,37719,0.34,Premium,G,VVS2,61.4,59,995,4.52,4.47,2.76
11197,11198,1.02,Premium,H,VS2,60,58,4958,6.56,6.5,3.92
11195,11196,1,Premium,G,SI1,63,59,4956,6.44,6.32,4.02
37723,37724,0.34,Premium,G,VVS2,61.6,58,995,4.49,4.44,2.75
37724,37725,0.34,Premium,G,VVS2,61.2,59,995,4.5,4.46,2.74
11206,11207,1.01,Premium,H,VS2,61.3,59,4959,6.44,6.48,3.96
37726,37727,0.34,Premium,G,VVS2,61.7,56,995,4.51,4.47,2.77
37731,37732,0.45,Premium,F,SI2,62.6,57,996,4.94,4.87,3.07
11190,11191,1.18,Premium,H,SI2,58.7,60,4956,7.01,6.93,4.09
768,769,0.71,Premium,D,VS2,60.4,62,2858,5.74,5.72,3.46
11189,11190,1.18,Premium,H,SI2,61.6,57,4956,6.81,6.73,4.17
11188,11189,1.18,Premium,I,SI1,60.5,59,4956,6.9,6.82,4.15
773,774,0.7,Premium,D,VS2,62.4,56,2859,5.72,5.66,3.55
52719,52720,0.79,Premium,F,SI2,62.2,57,2555,5.94,5.9,3.68
11185,11186,1.01,Premium,H,VVS1,60.5,57,4955,6.55,6.48,3.94
774,775,0.77,Premium,F,VS1,60.9,60,2859,5.91,5.88,3.59
52717,52718,0.71,Premium,E,SI1,63,58,2554,5.72,5.68,3.59
52715,52716,0.71,Premium,E,SI1,60.8,55,2554,5.85,5.8,3.54
11181,11182,1.34,Premium,G,SI2,60.1,61,4953,7.11,7.06,4.26
37743,37744,0.5,Premium,D,SI2,62.9,58,997,5.06,5.01,3.17
11191,11192,1.18,Premium,I,SI1,61.1,59,4956,6.78,6.73,4.13
37658,37659,0.42,Premium,F,SI1,60.8,58,992,4.87,4.83,2.95
763,764,0.71,Premium,E,VS2,61.5,60,2858,5.76,5.68,3.52
762,763,0.7,Premium,E,VS2,61.4,59,2858,5.73,5.7,3.51
37660,37661,0.42,Premium,F,SI1,61.5,58,992,4.83,4.8,2.96
52749,52750,0.6,Premium,F,VVS2,61.1,58,2560,5.41,5.45,3.32
37661,37662,0.42,Premium,F,SI1,62.7,55,992,4.83,4.8,3.02
37663,37664,0.42,Premium,F,SI1,61.8,58,992,4.84,4.81,2.98
37664,37665,0.42,Premium,E,SI1,61.6,59,992,4.85,4.83,2.98
749,750,0.33,Premium,I,SI1,60.4,59,557,4.54,4.5,2.73
37666,37667,0.42,Premium,E,SI1,62.5,55,992,4.83,4.8,3.01
37668,37669,0.42,Premium,E,SI1,62.3,58,992,4.81,4.76,2.98
751,752,0.77,Premium,F,SI1,60.8,59,2856,5.92,5.86,3.58
37669,37670,0.42,Premium,E,SI1,62.7,57,992,4.83,4.77,3.01
37670,37671,0.42,Premium,E,SI1,62.7,59,992,4.79,4.78,3
37672,37673,0.42,Premium,E,SI1,62.8,59,992,4.78,4.74,2.99
752,753,0.77,Premium,F,SI1,61,58,2856,5.94,5.9,3.61
37696,37697,0.41,Premium,J,VVS1,62.2,59,994,4.75,4.71,2.94
756,757,0.9,Premium,I,VS2,61.9,59,2857,6.2,6.14,3.82
11217,11218,0.93,Premium,F,VS2,61.7,58,4961,6.22,6.29,3.86
757,758,0.72,Premium,E,SI1,62.1,58,2857,5.76,5.73,3.57
37679,37680,0.42,Premium,H,VS2,62.1,57,992,4.8,4.76,2.97
37684,37685,0.43,Premium,D,SI1,61,58,993,4.88,4.83,2.96
37685,37686,0.43,Premium,D,SI1,61,57,993,4.88,4.85,2.97
11213,11214,1.11,Premium,H,SI1,61.9,58,4960,6.63,6.59,4.09
52741,52742,0.81,Premium,E,SI2,59.9,61,2559,6.08,6.05,3.63
37689,37690,0.43,Premium,D,SI1,61.2,60,993,4.84,4.8,2.95
761,762,0.71,Premium,E,VS2,61,60,2858,5.76,5.69,3.49
11210,11211,1.15,Premium,I,SI1,59.6,58,4959,6.86,6.82,4.08
11209,11210,1.15,Premium,H,SI2,62.9,56,4959,6.7,6.59,4.18
37694,37695,0.41,Premium,J,VVS1,60.1,58,994,4.83,4.79,2.89
11207,11208,1.01,Premium,H,VS2,61.2,59,4959,6.45,6.47,3.95
11218,11219,0.93,Premium,F,VS2,62.1,59,4961,6.24,6.28,3.89
11283,11284,1.05,Premium,G,SI1,60.3,57,4974,6.64,6.59,3.99
52786,52787,0.72,Premium,D,SI1,63,57,2567,5.74,5.69,3.6
37535,37536,0.4,Premium,E,VVS2,60.8,59,988,4.73,4.77,2.89
686,687,0.86,Premium,H,SI1,62.7,59,2851,6.04,5.98,3.77
37412,37413,0.38,Premium,G,VS2,59.3,59,983,4.74,4.71,2.8
37413,37414,0.38,Premium,G,VS2,60.4,57,983,4.7,4.67,2.83
37415,37416,0.38,Premium,G,VS2,60.1,61,983,4.66,4.63,2.79
37416,37417,0.38,Premium,G,VS2,60.8,61,983,4.66,4.65,2.83
37418,37419,0.36,Premium,F,VVS2,62.7,58,983,4.55,4.51,2.84
11374,11375,0.34,Premium,H,VS1,61.4,59,596,4.5,4.53,2.77
52849,52850,0.7,Premium,E,SI1,61,56,2576,5.75,5.69,3.49
37428,37429,0.34,Premium,D,VVS2,60.1,58,984,4.53,4.55,2.73
37430,37431,0.33,Premium,E,VVS1,60.1,58,984,4.47,4.51,2.7
37432,37433,0.33,Premium,G,IF,60.8,58,984,4.42,4.46,2.7
11358,11359,1.12,Premium,H,SI1,62.4,56,4994,6.74,6.63,4.17
37437,37438,0.33,Premium,E,VVS1,59.7,58,984,4.49,4.52,2.69
37411,37412,0.38,Premium,G,VS2,59.2,60,983,4.73,4.7,2.79
11354,11355,1.25,Premium,G,SI2,62.8,57,4991,6.86,6.78,4.28
37443,37444,0.51,Premium,I,SI1,62.7,59,984,5.06,5.09,3.18
693,694,0.71,Premium,F,VS2,62.6,58,2853,5.67,5.7,3.56
11350,11351,1.02,Premium,E,SI2,58.7,58,4990,6.68,6.61,3.9
11347,11348,1.01,Premium,F,SI1,61.8,59,4989,6.41,6.34,3.94
37451,37452,0.35,Premium,E,VS2,59.5,58,984,4.62,4.59,2.74
37453,37454,0.35,Premium,F,VS1,60.7,58,984,4.58,4.54,2.77
37454,37455,0.35,Premium,E,VS2,60.4,60,984,4.55,4.52,2.74
11345,11346,1.01,Premium,F,SI1,62.5,58,4989,6.42,6.39,4
11343,11344,1.01,Premium,I,VVS1,62,59,4989,6.39,6.32,3.94
37457,37458,0.42,Premium,H,VVS2,62.4,55,984,4.81,4.78,2.99
37458,37459,0.42,Premium,H,VVS2,62.4,57,984,4.83,4.78,3
11340,11341,1.01,Premium,F,SI1,59.7,61,4989,6.55,6.49,3.89
696,697,0.79,Premium,D,SI2,60,60,2853,6.07,6.03,3.63
11353,11354,1.01,Premium,E,SI1,59.9,59,4991,6.49,6.46,3.88
697,698,0.71,Premium,E,SI1,62.7,58,2853,5.73,5.66,3.57
37410,37411,0.38,Premium,H,VS1,61.6,58,983,4.7,4.65,2.88
11382,11383,0.34,Premium,G,VS2,60.2,58,596,4.51,4.56,2.73
659,660,1.27,Premium,H,SI2,59.3,61,2845,7.12,7.05,4.2
37363,37364,0.4,Premium,F,VS1,60.5,60,982,4.76,4.8,2.89
37364,37365,0.4,Premium,D,VS2,62.4,59,982,4.7,4.72,2.94
37365,37366,0.4,Premium,D,VS2,61.7,59,982,4.73,4.76,2.93
37366,37367,0.4,Premium,G,VVS2,62.7,59,982,4.69,4.72,2.95
37367,37368,0.4,Premium,F,VS1,62.6,58,982,4.68,4.72,2.94
37370,37371,0.4,Premium,D,VS2,62.5,59,982,4.66,4.72,2.93
37371,37372,0.4,Premium,F,VS1,60.4,59,982,4.75,4.76,2.87
37372,37373,0.4,Premium,F,VS1,61.4,58,982,4.73,4.75,2.91
37373,37374,0.4,Premium,F,VS1,60.3,60,982,4.77,4.81,2.89
37375,37376,0.4,Premium,D,VS2,60.5,59,982,4.76,4.8,2.89
37377,37378,0.4,Premium,F,VS1,61.4,58,982,4.73,4.75,2.91
668,669,0.77,Premium,E,SI1,62.9,59,2846,5.84,5.79,3.66
37408,37409,0.38,Premium,G,VS2,59.9,58,983,4.77,4.72,2.84
669,670,0.77,Premium,G,VS2,61.3,60,2846,5.91,5.81,3.59
11401,11402,1.04,Premium,H,SI1,61,58,4999,6.54,6.6,4.01
670,671,0.77,Premium,G,VS1,61.4,58,2846,5.94,5.89,3.63
52871,52872,0.73,Premium,G,VS2,60.3,57,2581,5.88,5.82,3.53
673,674,0.76,Premium,D,SI1,61.1,59,2847,5.93,5.88,3.61
11398,11399,0.34,Premium,H,VS1,60.6,60,596,4.45,4.49,2.71
37388,37389,0.4,Premium,G,VVS2,61.7,59,982,4.73,4.76,2.93
52866,52867,0.76,Premium,E,SI2,60.8,57,2580,5.89,5.85,3.57
11393,11394,0.34,Premium,G,VS2,61.2,59,596,4.43,4.49,2.73
52864,52865,0.73,Premium,D,SI1,62.5,59,2579,5.75,5.68,3.57
52855,52856,0.59,Premium,E,VS2,60.1,59,2578,5.46,5.42,3.27
11386,11387,0.34,Premium,G,VS2,60.3,59,596,4.49,4.53,2.72
